Id,OrderNumber,AccountId,InstrumentId,Volume,OpenDate,OpenPrice,Swap,TakeProfit,StopLoss,Margin,IsBuy,Commission,CurrentPrice,Profit,TradeVolume,TotalProfit,ClientType
185536,185536,121290,10079,1.00000000,2020-01-17 09:02:33.293,13501.75000000,0.00000000,13449.00000000,0.00000000,150.34063607,0,0.00000000,13527.85000000,-29.03311800,15046.21588400,-29.03311800,2
185537,185537,121290,10079,1.00000000,2020-01-17 09:30:56.997,13508.25000000,0.00000000,13475.00000000,0.00000000,150.32385847,0,0.00000000,13527.85000000,-21.80264800,15046.21588400,-21.80264800,2
185538,185538,121290,10080,0.10000000,2020-01-17 09:45:30.403,58.63000000,0.00000000,59.60000000,0.00000000,58.63000000,1,0.00000000,58.84000000,21.00000000,5884.00000000,21.00000000,2
185539,185539,121290,10079,1.00000000,2020-01-17 10:01:04.220,13524.85000000,0.00000000,0.00000000,0.00000000,150.48965346,0,0.00000000,13527.85000000,-3.33714000,15046.21588400,-3.33714000,2
185541,185541,121290,10079,1.00000000,2020-01-17 10:20:05.173,13542.15000000,0.00000000,0.00000000,0.00000000,150.65371032,0,0.00000000,13527.85000000,15.90703400,15046.21588400,15.90703400,2
170028,170028,121290,9986,0.20000000,2019-09-13 07:10:03.847,1.11065000,0.00000000,0.00000000,0.00000000,111.06500000,1,0.00000000,1.11224000,31.80000000,22247.60000000,31.80000000,4
170589,170589,121290,10080,0.10000000,2019-09-16 16:50:15.117,62.13000000,0.00000000,0.00000000,0.00000000,62.13000000,1,0.00000000,58.84000000,-329.00000000,5884.00000000,-329.00000000,4
170596,170596,121290,10080,0.20000000,2019-09-16 17:09:53.020,62.52000000,0.00000000,0.00000000,0.00000000,125.04000000,1,0.00000000,58.84000000,-736.00000000,11768.00000000,-736.00000000,4
170597,170597,121290,10080,0.20000000,2019-09-16 17:10:31.693,62.57000000,0.00000000,0.00000000,0.00000000,125.14000000,1,0.00000000,58.84000000,-746.00000000,11768.00000000,-746.00000000,4
170599,170599,121290,10080,0.20000000,2019-09-16 17:17:56.803,62.44000000,0.00000000,0.00000000,0.00000000,124.88000000,1,0.00000000,58.84000000,-720.00000000,11768.00000000,-720.00000000,4
170600,170600,121290,10080,0.20000000,2019-09-16 17:19:48.927,62.50000000,0.00000000,0.00000000,0.00000000,125.00000000,1,0.00000000,58.84000000,-732.00000000,11768.00000000,-732.00000000,4
170601,170601,121290,10080,0.10000000,2019-09-16 17:20:11.460,62.50000000,0.00000000,0.00000000,0.00000000,62.49000000,1,0.00000000,58.84000000,-366.00000000,5884.00000000,-366.00000000,4
170606,170606,121290,10080,0.20000000,2019-09-16 17:27:49.960,62.74000000,0.00000000,0.00000000,0.00000000,125.48000000,1,0.00000000,58.84000000,-780.00000000,11768.00000000,-780.00000000,4
170609,170609,121290,10080,0.10000000,2019-09-16 17:35:17.477,62.73000000,0.00000000,0.00000000,0.00000000,62.73000000,1,0.00000000,58.84000000,-389.00000000,5884.00000000,-389.00000000,4
170638,170638,121290,10080,0.10000000,2019-09-16 20:05:21.607,61.85000000,0.00000000,0.00000000,0.00000000,61.85000000,1,0.00000000,58.84000000,-301.00000000,5884.00000000,-301.00000000,4
171171,171171,121290,10059,0.10000000,2019-09-18 18:32:17.347,108.27500000,0.00000000,0.00000000,0.00000000,50.00000000,1,0.00000000,110.16700000,171.73926856,10000.00000000,171.73926856,2
172364,172364,121290,10075,0.20000000,2019-09-26 00:00:05.627,1507.66000000,0.00000000,0.00000000,0.00000000,301.53600000,1,0.00000000,1554.62000000,939.20000000,31092.40000000,939.20000000,2
172552,172552,121290,10075,0.20000000,2019-09-25 09:02:42.200,1532.51000000,0.00000000,0.00000000,0.00000000,306.50200000,1,0.00000000,1554.62000000,442.20000000,31092.40000000,442.20000000,4
172553,172553,121290,10075,0.20000000,2019-09-25 09:03:17.497,1532.20000000,0.00000000,0.00000000,0.00000000,306.44000000,1,0.00000000,1554.62000000,448.40000000,31092.40000000,448.40000000,4
172734,172734,121290,10075,0.20000000,2019-09-25 23:29:29.547,1506.80000000,0.00000000,0.00000000,0.00000000,301.36200000,1,0.00000000,1554.62000000,956.40000000,31092.40000000,956.40000000,2
172736,172736,121290,10075,0.20000000,2019-09-25 23:29:29.737,1506.82000000,0.00000000,0.00000000,0.00000000,301.37400000,1,0.00000000,1554.62000000,956.00000000,31092.40000000,956.00000000,2
172737,172737,121290,10075,0.20000000,2019-09-25 23:29:29.767,1506.84000000,0.00000000,0.00000000,0.00000000,301.37400000,1,0.00000000,1554.62000000,955.60000000,31092.40000000,955.60000000,2
173667,173667,121290,10059,0.10000000,2019-10-01 07:58:31.707,108.35000000,0.00000000,0.00000000,0.00000000,50.00000000,1,0.00000000,110.16700000,164.93142229,10000.00000000,164.93142229,4
173689,173689,121290,10059,0.10000000,2019-10-01 08:49:15.477,108.45600000,0.00000000,0.00000000,0.00000000,50.00000000,1,0.00000000,110.16700000,155.30966623,10000.00000000,155.30966623,4
173873,173873,121290,9986,0.20000000,2019-10-01 17:33:46.967,1.09277000,0.00000000,0.00000000,0.00000000,109.27700000,0,0.00000000,1.11238000,-392.20000000,22244.80000000,-392.20000000,4
173970,173970,121290,9986,0.20000000,2019-10-02 07:57:18.757,1.09180000,0.00000000,0.00000000,0.00000000,109.18000000,0,0.00000000,1.11238000,-411.60000000,22244.80000000,-411.60000000,4
173971,173971,121290,9986,0.10000000,2019-10-02 07:58:00.117,1.09179000,0.00000000,0.00000000,0.00000000,54.58950000,0,0.00000000,1.11238000,-205.90000000,11122.40000000,-205.90000000,4
173973,173973,121290,9986,0.10000000,2019-10-02 08:00:39.757,1.09158000,0.00000000,0.00000000,0.00000000,54.57900000,0,0.00000000,1.11238000,-208.00000000,11122.40000000,-208.00000000,4
173974,173974,121290,9986,0.10000000,2019-10-02 08:01:05.383,1.09143000,0.00000000,0.00000000,0.00000000,54.57150000,0,0.00000000,1.11238000,-209.50000000,11122.40000000,-209.50000000,4
174511,174511,121290,10059,0.20000000,2019-10-04 07:53:19.243,106.76600000,0.00000000,0.00000000,0.00000000,100.00000000,0,0.00000000,110.18100000,-619.88909158,20000.00000000,-619.88909158,4
174512,174512,121290,10059,0.20000000,2019-10-04 07:54:14.553,106.75900000,0.00000000,0.00000000,0.00000000,100.00000000,0,0.00000000,110.18100000,-621.15972808,20000.00000000,-621.15972808,4
174513,174513,121290,10059,0.20000000,2019-10-04 07:55:29.540,106.75600000,0.00000000,0.00000000,0.00000000,100.00000000,0,0.00000000,110.18100000,-621.70428658,20000.00000000,-621.70428658,4
174531,174531,121290,10059,0.10000000,2019-10-04 09:05:41.870,106.74700000,0.00000000,0.00000000,0.00000000,50.00000000,0,0.00000000,110.18100000,-311.66898104,10000.00000000,-311.66898104,4
174762,174762,121290,10080,0.20000000,2019-10-07 17:23:45.390,53.12000000,0.00000000,0.00000000,0.00000000,106.20000000,0,0.00000000,58.95000000,-1166.00000000,11790.00000000,-1166.00000000,2
174764,174764,121290,10080,0.20000000,2019-10-07 17:23:45.407,53.12000000,0.00000000,0.00000000,0.00000000,106.20000000,0,0.00000000,58.95000000,-1166.00000000,11790.00000000,-1166.00000000,2
174765,174765,121290,10080,0.20000000,2019-10-07 17:23:45.423,53.12000000,0.00000000,0.00000000,0.00000000,106.20000000,0,0.00000000,58.95000000,-1166.00000000,11790.00000000,-1166.00000000,2
174773,174773,121290,10080,0.10000000,2019-10-07 17:23:45.500,53.11000000,0.00000000,0.00000000,0.00000000,53.10000000,0,0.00000000,58.95000000,-584.00000000,5895.00000000,-584.00000000,2
174774,174774,121290,10080,0.10000000,2019-10-07 17:23:45.517,53.10000000,0.00000000,0.00000000,0.00000000,53.10000000,0,0.00000000,58.95000000,-585.00000000,5895.00000000,-585.00000000,2
174775,174775,121290,10080,0.10000000,2019-10-07 17:23:45.547,53.12000000,0.00000000,0.00000000,0.00000000,53.10000000,0,0.00000000,58.95000000,-583.00000000,5895.00000000,-583.00000000,2
175142,175142,121290,9996,0.20000000,2019-10-09 10:17:52.350,1.22169000,0.00000000,0.00000000,0.00000000,122.16900000,0,0.00000000,1.30519000,-1670.00000000,26099.60000000,-1670.00000000,2
175144,175144,121290,9996,0.10000000,2019-10-09 10:18:31.273,1.22167000,0.00000000,0.00000000,0.00000000,61.08350000,0,0.00000000,1.30519000,-835.20000000,13049.80000000,-835.20000000,2
175145,175145,121290,9996,0.10000000,2019-10-09 10:18:34.743,1.22162000,0.00000000,0.00000000,0.00000000,61.08100000,0,0.00000000,1.30519000,-835.70000000,13049.80000000,-835.70000000,2
175146,175146,121290,9996,0.10000000,2019-10-09 10:18:42.273,1.22170000,0.00000000,0.00000000,0.00000000,61.08500000,0,0.00000000,1.30519000,-834.90000000,13049.80000000,-834.90000000,2
175192,175192,121290,10080,0.10000000,2019-10-09 14:11:12.157,52.96000000,0.00000000,0.00000000,0.00000000,52.96000000,0,0.00000000,58.95000000,-599.00000000,5895.00000000,-599.00000000,2
175193,175193,121290,10080,0.10000000,2019-10-09 14:11:27.533,52.98000000,0.00000000,0.00000000,0.00000000,52.98000000,0,0.00000000,58.95000000,-597.00000000,5895.00000000,-597.00000000,2
175194,175194,121290,10080,0.10000000,2019-10-09 14:11:36.923,53.00000000,0.00000000,0.00000000,0.00000000,53.00000000,0,0.00000000,58.95000000,-595.00000000,5895.00000000,-595.00000000,2
175196,175196,121290,10080,0.20000000,2019-10-09 14:14:24.533,53.08000000,0.00000000,0.00000000,0.00000000,106.16000000,0,0.00000000,58.95000000,-1174.00000000,11790.00000000,-1174.00000000,2
175198,175198,121290,10080,0.20000000,2019-10-09 14:17:58.093,53.09000000,0.00000000,0.00000000,0.00000000,106.18000000,0,0.00000000,58.95000000,-1172.00000000,11790.00000000,-1172.00000000,2
175223,175223,121290,10080,0.20000000,2019-10-09 22:57:21.143,51.84000000,0.00000000,0.00000000,0.00000000,103.68000000,0,0.00000000,58.95000000,-1422.00000000,11790.00000000,-1422.00000000,4
177348,177348,121290,9996,0.10000000,2019-10-18 19:32:45.070,1.29452000,0.00000000,0.00000000,0.00000000,64.72600000,1,0.00000000,1.30498000,104.60000000,13051.90000000,104.60000000,4
177352,177352,121290,9986,0.20000000,2019-10-18 19:45:07.790,1.11625000,0.00000000,0.00000000,0.00000000,111.62500000,1,0.00000000,1.11224000,-80.20000000,22247.60000000,-80.20000000,4
178852,178852,121290,9986,0.10000000,2019-10-30 09:04:46.603,1.11176000,0.00000000,0.00000000,0.00000000,55.58800000,1,0.00000000,1.11224000,4.80000000,11123.80000000,4.80000000,4
178855,178855,121290,10059,0.20000000,2019-10-30 09:07:02.650,108.83300000,0.00000000,0.00000000,0.00000000,100.00000000,1,0.00000000,110.16700000,242.17778463,20000.00000000,242.17778463,4
178856,178856,121290,10059,0.10000000,2019-10-30 09:08:02.887,108.83400000,0.00000000,0.00000000,0.00000000,50.00000000,1,0.00000000,110.16700000,120.99812103,10000.00000000,120.99812103,4
179236,179236,121711,10097,0.10000000,2019-10-31 16:10:52.857,501.70000000,0.00000000,0.00000000,0.00000000,200.68000000,0,0.00000000,569.72000000,-680.20000000,5697.20000000,-680.20000000,2
162167,162167,121711,10131,1.00000000,2019-08-15 10:39:10.057,7011.68000000,0.00000000,0.00000000,0.00000000,84.91144480,0,0.00000000,7604.75000000,-774.10461750,9923.59037000,-774.10461750,2
182580,182580,121711,8605,0.10000000,2019-12-03 13:46:50.137,60.41000000,0.00000000,0.00000000,0.00000000,60.41000000,0,0.00000000,65.13000000,-472.00000000,6513.00000000,-472.00000000,2
149390,149390,121711,8510,0.10000000,2019-07-02 16:02:56.783,1.13057000,-270.10700000,0.00000000,0.00000000,56.52850000,1,0.00000000,1.11219000,-183.80000000,11124.30000000,-453.90700000,2
174398,174398,121711,8605,0.10000000,2019-10-03 13:39:01.067,56.82000000,0.00000000,0.00000000,0.00000000,56.82000000,0,0.00000000,65.13000000,-831.00000000,6513.00000000,-831.00000000,2
175893,175893,121711,8502,0.10000000,2019-10-14 09:54:18.857,0.87956000,-60.72727560,0.00000000,0.00000000,55.19150000,1,0.00000000,0.85213000,-357.93955600,11124.30000000,-418.66683160,2
160353,160353,121711,8605,0.10000000,2019-08-07 15:51:48.053,56.23000000,0.00000000,0.00000000,0.00000000,56.23000000,0,0.00000000,65.13000000,-890.00000000,6513.00000000,-890.00000000,2
125613,125613,121938,8604,0.01000000,2019-05-02 13:16:14.633,62.01000000,0.00000000,0.00000000,0.00000000,6.20100000,1,0.00000000,58.83000000,-31.80000000,588.30000000,-31.80000000,3
126257,126257,121938,8599,0.01000000,2019-05-03 12:39:31.467,1273.27000000,9.72190000,0.00000000,0.00000000,12.73270000,0,0.00000000,1555.39000000,-282.12000000,1555.39000000,-272.39810000,3
114756,114756,121938,8604,0.01000000,2019-04-15 09:30:30.313,63.35000000,0.00000000,0.00000000,0.00000000,6.33500000,1,0.00000000,58.83000000,-45.20000000,588.30000000,-45.20000000,3
121319,121319,121938,8604,0.01000000,2019-04-23 23:25:47.077,66.08000000,0.00000000,0.00000000,0.00000000,6.60800000,1,0.00000000,58.83000000,-72.50000000,588.30000000,-72.50000000,3
185415,185415,121953,8504,0.20000000,2020-01-15 10:28:40.820,122.29300000,-0.27653792,121.70000000,0.00000000,111.28100000,0,0.00000000,122.56300000,-49.00937531,22243.80000000,-49.28591323,2
185423,185423,121953,8504,0.30000000,2020-01-15 10:52:42.087,122.34000000,-0.41480689,121.70000000,0.00000000,167.00550000,0,0.00000000,122.56300000,-60.71717052,33365.70000000,-61.13197741,2
185424,185424,121953,8504,0.30000000,2020-01-15 11:23:12.917,122.46000000,-0.41480689,121.70000000,0.00000000,167.20050000,0,0.00000000,122.56300000,-28.04425365,33365.70000000,-28.45906054,2
185427,185427,121953,8504,0.20000000,2020-01-15 11:35:30.103,122.45300000,-0.27653792,121.70000000,0.00000000,111.47300000,0,0.00000000,122.56300000,-19.96678253,22243.80000000,-20.24332046,2
185432,185432,121953,8504,0.40000000,2020-01-15 14:24:22.423,122.52500000,-0.55307585,122.00000000,0.00000000,223.11000000,0,0.00000000,122.56300000,-13.79523156,44487.60000000,-14.34830742,2
185495,185495,121953,8463,0.40000000,2020-01-16 14:58:43.917,1.03959000,-0.37464264,1.04300000,0.00000000,138.22000000,1,0.00000000,1.04053000,24.94008000,27621.60000000,24.56543736,2
185503,185503,121953,8463,0.50000000,2020-01-16 17:35:59.417,1.03865000,-0.46830330,1.05100000,0.00000000,172.36000000,1,0.00000000,1.04053000,62.35020000,34527.00000000,61.88189670,2
56314,56314,123490,8510,0.01000000,2018-12-31 16:18:03.013,1.14508000,-49.90420000,0.00000000,0.00000000,5.72540000,1,0.00000000,1.11219000,-32.89000000,1112.43000000,-82.79420000,3
56316,56316,123490,8520,0.01000000,2018-12-31 16:24:07.370,1.27474000,-36.81710000,0.00000000,0.00000000,6.37370000,1,0.00000000,1.30492000,30.18000000,1305.25000000,-6.63710000,3
149296,149296,123843,8510,0.10000000,2019-07-02 14:01:57.077,1.12952000,89.43600000,0.00000000,0.00000000,56.47600000,0,0.00000000,1.11243000,170.90000000,11121.90000000,260.33600000,1
185267,185267,124428,8516,0.10000000,2020-01-13 19:13:40.977,1.69581000,0.51050932,1.66000000,1.72000000,64.97050000,0,0.00000000,1.70236000,-50.20926916,13049.20000000,-49.69875984,2
115933,115933,5000003,7581,0.01000000,2019-04-11 07:00:28.860,64.28000000,0.00000000,0.00000000,0.00000000,6.42800000,0,0.00000000,58.94000000,53.40000000,589.40000000,53.40000000,2
115934,115934,5000003,7581,0.01000000,2019-04-11 07:00:32.550,64.28000000,0.00000000,0.00000000,0.00000000,6.42800000,0,0.00000000,58.94000000,53.40000000,589.40000000,53.40000000,2
8124,8124,5000067,7569,1.00000000,2018-05-30 09:32:32.640,2.90200000,0.00000000,0.00000000,0.00000000,100.08881071,0,0.00000000,2.05200000,7641.54844741,20520.00000000,7641.54844741,0
8126,8126,5000067,7569,1.00000000,2018-05-30 09:46:17.160,2.90300000,0.00000000,0.00000000,0.00000000,100.03962989,0,0.00000000,2.05200000,7650.53850441,20520.00000000,7650.53850441,0
10918,10918,5000074,7085,0.03000000,2018-06-28 13:34:19.580,13.83283000,-28.64192941,0.00000000,0.00000000,15.00000000,1,0.00000000,14.37960000,114.07201869,3000.00000000,85.43008928,0
11031,11031,5000074,7085,0.10000000,2018-06-29 07:05:09.017,13.67527000,15.39724415,0.00000000,0.00000000,50.00000000,0,0.00000000,14.39180000,-497.87378924,10000.00000000,-482.47654509,0
11093,11093,5000074,7085,0.05000000,2018-06-29 14:16:25.510,13.82173000,-47.66732885,0.00000000,0.00000000,25.00000000,1,0.00000000,14.37960000,193.97966563,5000.00000000,146.31233677,0
11096,11096,5000074,7015,0.01000000,2018-06-29 14:59:09.513,1.32073000,-38.80790000,0.00000000,0.00000000,6.60365000,1,0.00000000,1.30502000,-15.71000000,1305.15000000,-54.51790000,0
9900,9900,5000095,7005,0.01000000,2018-06-20 07:19:18.610,1.15691000,26.25390000,0.00000000,0.00000000,5.78455000,0,0.00000000,1.11234000,44.57000000,1112.28000000,70.82390000,0
9917,9917,5000095,7072,0.01000000,2018-06-20 08:40:55.990,0.99676000,-50.93776882,0.00000000,0.00000000,5.00000000,0,0.00000000,0.96639000,31.42623578,1000.00000000,-19.51153303,0
9918,9918,5000095,7078,0.01000000,2018-06-20 08:41:48.037,110.13700000,19.80911634,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,0.29953707,1000.00000000,20.10865342,0
9919,9919,5000095,7078,0.01000000,2018-06-20 08:41:52.413,110.13700000,19.80911714,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,0.29953707,1000.00000000,20.10865422,0
9920,9920,5000095,7078,0.01000000,2018-06-20 08:42:23.960,110.14400000,19.80911711,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,0.23599891,1000.00000000,20.04511602,0
9921,9921,5000095,7078,0.01000000,2018-06-20 08:42:26.240,110.14300000,19.80912060,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,0.24507579,1000.00000000,20.05419639,0
9922,9922,5000095,6955,0.01000000,2018-06-20 08:42:46.600,0.98179000,-5.65473247,0.00000000,0.00000000,3.69200000,1,0.00000000,0.90048000,-62.33804069,690.45000000,-67.99277316,0
11083,11083,5000096,7085,0.03000000,2018-06-29 12:02:56.707,13.77023000,-28.60039736,0.00000000,0.00000000,15.00000000,1,0.00000000,14.37960000,127.13218726,3000.00000000,98.53178990,0
13285,13285,5000096,7085,0.01000000,2018-07-18 04:35:06.913,13.29012000,1.48000093,0.00000000,0.00000000,5.00000000,0,0.00000000,14.39180000,-76.54914604,1000.00000000,-75.06914510,0
13286,13286,5000096,7085,0.05000000,2018-07-18 04:36:37.867,13.29488000,7.40000452,0.00000000,0.00000000,25.00000000,0,0.00000000,14.39180000,-381.09201072,5000.00000000,-373.69200620,0
11375,11375,5000123,6959,0.01000000,2018-07-04 01:39:20.047,0.74198000,-12.36370000,0.00000000,0.00000000,3.70990000,1,0.00000000,0.69035000,-51.63000000,690.45000000,-63.99370000,0
13358,13358,5000124,7005,0.03000000,2018-07-18 07:43:34.793,1.16310000,-156.16650000,0.00000000,0.00000000,17.44650000,1,0.00000000,1.11228000,-152.46000000,3337.02000000,-308.62650000,0
12402,12402,5000138,6955,5.00000000,2018-07-11 09:53:13.837,0.97309000,-1506.34444569,0.00000000,0.00000000,1848.22500000,0,0.00000000,0.90059000,27789.48982329,345175.00000000,26283.14537759,0
12465,12465,5000140,7078,0.02000000,2018-07-11 14:27:07.443,111.25500000,39.45994871,0.00000000,0.00000000,10.00000000,1,0.00000000,110.17000000,-19.69683216,2000.00000000,19.76311654,0
12680,12680,5000140,7078,0.01000000,2018-07-12 13:46:58.013,112.39600000,-41.32022167,0.00000000,0.00000000,5.00000000,0,0.00000000,110.17800000,20.13106064,1000.00000000,-21.18916103,0
12681,12681,5000140,7078,0.01000000,2018-07-12 13:46:59.387,112.39400000,-41.32022172,0.00000000,0.00000000,5.00000000,0,0.00000000,110.17800000,20.11290820,1000.00000000,-21.20731352,0
12682,12682,5000140,7078,0.01000000,2018-07-12 13:47:01.717,112.39800000,19.72060846,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-20.22329127,1000.00000000,-0.50268281,0
12683,12683,5000140,7078,0.01000000,2018-07-12 13:47:03.137,112.39800000,19.72060841,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-20.22329127,1000.00000000,-0.50268286,0
12684,12684,5000140,7078,0.01000000,2018-07-12 13:47:03.730,112.39800000,19.72060828,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-20.22329127,1000.00000000,-0.50268299,0
12685,12685,5000140,7078,0.01000000,2018-07-12 13:47:05.073,112.39200000,-41.32022645,0.00000000,0.00000000,5.00000000,0,0.00000000,110.17800000,20.09475575,1000.00000000,-21.22547069,0
12688,12688,5000140,7078,0.20000000,2018-07-12 15:02:24.110,112.40100000,394.41243402,0.00000000,0.00000000,100.00000000,1,0.00000000,110.17000000,-405.01043841,20000.00000000,-10.59800438,0
12689,12689,5000140,7078,0.01000000,2018-07-12 13:52:16.263,112.43000000,19.72062222,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-20.51375147,1000.00000000,-0.79312925,0
20007,20007,5000160,7078,0.01000000,2018-08-22 12:22:56.423,110.23900000,-40.93434131,0.00000000,0.00000000,5.00000000,0,0.00000000,110.17800000,0.55364954,1000.00000000,-40.38069176,0
179356,179356,126142,9588,3.00000000,2019-11-01 09:32:19.860,54.48000000,0.00000000,53.28000000,0.00000000,1465.86903684,0,0.00000000,58.96000000,-12081.65907068,176880.00000000,-12081.65907068,2
182487,182487,126142,9587,15.00000000,2019-12-03 07:27:41.270,13020.75000000,0.00000000,12490.00000000,0.00000000,1953.11250000,0,0.00000000,13528.35000000,-7614.00000000,225691.43379750,-7614.00000000,2
182768,182768,126142,10120,20.00000000,2019-12-04 09:55:08.257,8294.18000000,0.00000000,7940.00000000,0.00000000,1498.30376820,0,0.00000000,9168.05000000,-15711.01102990,183361.00000000,-15711.01102990,1
184630,184630,126142,9588,5.00000000,2020-01-06 09:08:35.723,64.15000000,0.00000000,66.47000000,0.00000000,2869.01375695,1,0.00000000,58.83000000,-23916.77680971,294150.00000000,-23916.77680971,2
185046,185046,126142,9596,1.00000000,2020-01-09 13:41:54.613,7880.46000000,0.00000000,7544.45000000,0.00000000,1418.50975169,0,0.00000000,8950.92000000,-962.27178339,8950.92000000,-962.27178339,4
185048,185048,126142,9596,20.00000000,2020-01-09 13:48:27.113,7886.78000000,0.00000000,6457.00000000,0.00000000,28389.37033737,0,0.00000000,8950.92000000,-19131.81054088,179018.40000000,-19131.81054088,1
185454,185454,126142,9481,0.10000000,2020-01-16 07:19:56.897,1.61467000,0.00000000,0.00000000,0.00000000,50.00000000,1,0.00000000,1.61105000,-22.46685548,11124.30000000,-22.46685548,2
185455,185455,126142,9481,10.00000000,2020-01-16 07:21:03.490,1.61472000,0.00000000,1.62350000,1.59670000,5000.00000000,1,0.00000000,1.61105000,-2277.71711667,1112430.00000000,-2277.71711667,2
185456,185456,126142,9539,10.00000000,2020-01-16 07:21:58.790,0.66277000,0.00000000,0.65630000,0.66980000,2972.83598424,0,0.00000000,0.66366000,-800.05034024,663320.00000000,-800.05034024,2
185521,185521,126142,9444,10.00000000,2020-01-17 07:47:17.370,0.90047000,0.00000000,0.89480000,0.90980000,3101.12430180,0,0.00000000,0.90064000,-117.14367080,690260.00000000,-117.14367080,1
185522,185522,126142,9447,10.00000000,2020-01-17 07:47:54.980,1.03927000,0.00000000,1.03490000,1.08900000,3101.09645381,0,0.00000000,1.04054000,-757.66403279,690260.00000000,-757.66403279,1
185523,185523,126142,9560,10.00000000,2020-01-17 07:48:27.603,1.30351000,0.00000000,1.29810000,1.31210000,4490.06348949,0,0.00000000,1.30454000,-709.75282901,1000000.00000000,-709.75282901,1
178331,178331,126142,9587,10.00000000,2019-10-25 13:02:14.477,12845.65000000,0.00000000,12650.00000000,0.00000000,1284.56500000,0,0.00000000,13528.35000000,-6827.00000000,150460.95586500,-6827.00000000,1
20671,20671,5000179,7005,0.03000000,2018-08-27 06:56:23.913,1.15976000,77.60490000,0.00000000,0.00000000,17.39640000,0,0.00000000,1.11234000,142.26000000,3336.84000000,219.86490000,0
16580,16580,5000183,6955,0.01000000,2018-08-03 14:50:18.423,0.96136000,-5.57344639,0.00000000,0.00000000,3.70375000,1,0.00000000,0.90048000,-46.67494671,690.45000000,-52.24839311,0
16581,16581,5000183,6955,0.01000000,2018-08-03 14:50:49.110,0.96096000,-2.94888308,0.00000000,0.00000000,3.70210000,0,0.00000000,0.90059000,46.28004139,690.35000000,43.33115831,0
16582,16582,5000183,6993,0.01000000,2018-08-03 14:51:38.517,1.50581000,-41.31975143,0.00000000,0.00000000,5.79775000,1,0.00000000,1.45082000,-42.15925295,1112.34000000,-83.47900438,0
38895,38895,5000195,6999,0.01000000,2018-11-12 10:53:59.437,128.35000000,-10.63117412,0.00000000,0.00000000,5.63320000,1,0.00000000,122.54300000,-52.70944903,1112.34000000,-63.34062315,5
39017,39017,5000195,7078,0.01000000,2018-11-12 14:47:54.723,113.79200000,19.23011512,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-32.87646364,1000.00000000,-13.64634852,5
39072,39072,5000195,7005,0.01000000,2018-11-12 15:56:06.510,1.12556000,-50.54050000,0.00000000,0.00000000,5.62780000,1,0.00000000,1.11228000,-13.28000000,1112.34000000,-63.82050000,5
17408,17408,5000201,7094,0.10000000,2018-08-09 04:40:30.403,1215.40000000,-478.77600000,0.00000000,0.00000000,121.54000000,1,0.00000000,1554.64000000,3392.40000000,15546.40000000,2913.62400000,0
22268,22268,5000243,7078,0.01000000,2018-08-30 14:33:04.987,111.31500000,19.51935854,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-10.39302895,1000.00000000,9.12632959,0
22551,22551,5000248,6955,0.01000000,2018-09-03 09:17:15.843,0.94148000,-5.52560197,0.00000000,0.00000000,3.60720000,1,0.00000000,0.90048000,-31.43352193,690.45000000,-36.95912390,0
24065,24065,5000248,7005,0.01000000,2018-09-13 05:53:18.737,1.16202000,25.75560000,0.00000000,0.00000000,5.81010000,0,0.00000000,1.11234000,49.68000000,1112.28000000,75.43560000,2
22489,22489,5000249,7000,0.01000000,2018-09-03 03:33:11.013,9.73498000,-23.63191397,0.00000000,0.00000000,5.79920000,1,0.00000000,9.88780000,17.19242192,1112.34000000,-6.43949205,0
28800,28800,5000278,7015,0.50000000,2018-10-10 01:23:19.377,1.31532000,756.55000000,0.00000000,0.00000000,328.83000000,0,0.00000000,1.30515000,508.50000000,65251.00000000,1265.05000000,3
24159,24159,5000279,6955,0.01000000,2018-09-13 12:12:01.640,0.93436000,-2.83926970,0.00000000,0.00000000,3.59410000,0,0.00000000,0.90059000,25.88830541,690.35000000,23.04903570,2
24812,24812,5000304,6956,0.01000000,2018-09-18 15:14:11.543,0.69374000,12.47425273,0.00000000,0.00000000,3.60315000,1,0.00000000,0.66709000,-27.58028294,690.45000000,-15.10603020,2
24813,24813,5000304,7616,1.00000000,2018-09-18 15:15:11.933,185.04000000,-0.17985431,0.00000000,0.00000000,43.26568272,1,0.00000000,150.00000000,-38.97429120,166.85100000,-39.15414551,2
66359,66359,5000327,7581,0.01000000,2019-01-23 09:30:24.590,52.92000000,0.00000000,0.00000000,0.00000000,5.29200000,1,0.00000000,58.85000000,59.30000000,588.50000000,59.30000000,2
28028,28028,5000329,6955,0.89000000,2018-10-04 10:29:34.110,0.91138000,-246.46574271,0.00000000,0.00000000,315.18905000,0,0.00000000,0.90059000,736.17999923,61441.15000000,489.71425651,3
