AccountId,Equity,Profit
115749,234.10361915,-44.02859835000001
115757,2958.74939166,959.8377362100008
115823,1116.63463886,1797.6103339500003
115895,119.00142283,-480.99857717
115918,250.23983784,0.23983784
115921,-1753.6,-744.0
115925,404.52230207,173.25444212000056
115996,0.69206811,-474.8479318900001
116019,261.56102146,-220.8384225599999
116024,150.314296,-397.52397118999994
116031,500.1,-78.17566330000001
116035,72.2010951,-169.48829500999994
116037,250.84645144,-245.82092812000013
116056,240.06122659,-494.53877341000003
116115,483.01,-3.24758803
116116,308.77091409,-298.15869754000005
116134,31.45425615,-968.5457438499997
116179,198.73723119,-687.4925095899999
116202,5420.36548305,-5189.1096754499995
116225,251.30079926,-48.285488629999996
116232,1.343252,1.343251999999893
116238,700.16130969,-339.59056466
116243,38.15121599,-3998.816870400001
116267,242.47655398,-7.523446020000001
116287,34147.93466112,-35825.47276953001
116309,222.56491499,-20.0707159
116314,582.03678978,1094.611165799999
116328,1064.71612514,-3334.6899999999987
116364,379.45337132,49.453371319999974
116382,240.02312395,2.4926390299999976
116454,4.19926233,-2817.4620057600023
116470,746.65859345,-268.41687263
116481,204.81736867,-248.54539032999998
116513,191.19631633,-249.99999999999991
116514,220.63053,-30.606170669999997
116517,68.50484215,-181.49515785
116527,175.11387455,-68.49612545
116535,265.85,15.85
116543,399.73392891,744.4058344300001
116555,298.23175687,-156.87513173000002
116559,0.52547183,-499.47452816999976
116562,202.74422797,-8254.909444730001
116605,235.22858611,-101.70226173999998
116618,61.08543161,-229.26456839000014
116634,247.04683188,-572.6691436199997
116647,250.41,0.41000000000000014
116648,1728.192,-1174.5000000000002
116655,145.28975368,-275.68927819000004
116662,267.64265988,-245.15734012000001
116705,308.33720545,-247.18583455
116714,313.64716646,-247.9279882
116722,235.28,-198.79719489
116724,212.66025384,-68.27023427
116725,8.21,-713.91
116770,252.4667417,-252.91741615000004
116771,193.11600935,-149.69403791000005
116772,3885.76,-75.0399999999999
116782,390.61661905,-196.10526772
116787,180.51454936,-197.15160871999996
116802,612.48201572,427.7139054500003
116879,19.79467202,-208.10282063999992
116957,145.65168198,-824.3483180200004
116959,966.4033605,-30931.35
116962,5515.24770699,-2849.281084959999
116967,862.52600958,27.179573320000017
116973,204.04564481,-45.28435518999998
116994,219.60643847,5.347137030000002
117007,135833.63053412,-115813.12708480998
117010,438.51876543,40.951088
117015,7552.57,-1463.4300000000003
117049,10.80162366,-5978.68837634
117070,244.31,-9.7
117092,5576.431781,761.097100799999
117094,118.78072013,-151.45169559
117119,21650.74296,18514.99296177
117128,21.12697664,-390.1470391099999
117129,0.59,-249.41
117145,500.63,-112.3276575
117160,5.61829555,-20790.88170445
117161,546.72257384,-2610.290425479999
117194,65.79978613,-249.64107149999975
117200,675.18987562,-724.46385975
117211,250.8507939,-248.75902513999992
117222,220.55,-88.85000000000001
117250,487.58,-300.57589472999996
117256,1969.8,439.1000000000001
117333,241.54678944,-39.289110619999995
117360,1088.45273441,-1493.9112655899999
117362,250.43,0.4299999999999997
117405,33.06949832,-248.1162480599999
117414,186.66908508,255.00718336000014
117428,826.645765,-273.354235
117441,45.538144,-248.97495254
117444,233.95919184,-213.05054564000002
117457,177.45,-245.54999999999998
117465,0.48613421,-499.5138657900002
117475,510.9,10.9
117484,42.53969538,-498.0700000000001
117506,251.83,2.49
117519,135.64997966,-250.00000000000014
117528,424.17837214,-394.99946400999994
117532,20.33103875,-241.32943552999978
117536,6.81078804,-243.18921196000002
117576,88.54731054,-216.7301863800001
117579,2555.83301,105.94242310999851
117583,1142.32684638,142.32684638000006
117678,18.11575239,-468.65892063999974
117709,303.11194841,-244.57947997000005
117711,253.29,-232.66292
117712,594.45178666,303.09620784000003
117716,83.68940326,-473.1446125899999
117753,278.62666818,-250.00000000000023
117757,137.64935556,-397.69670769999993
117768,3534.97015094,603.3515384400002
117786,1.6305485,-1545.6116444599986
117790,601.77385485,3416.0776119800007
117804,0.40475703,-499.5952429700001
117819,575.57212897,-428.9747213300002
117831,1.07321645,-238.92678354999998
117851,227.17027916,-66.00626648000001
117855,7.36149302,-249.59850698000002
117894,60.46633259,-236.7773173600001
117897,230.11639476,-19.88360524
117905,140.00992092,-59.62792532
117911,243.9759478,-394.6413884399998
117913,5314.6136194,-16783.068036149998
117915,271.95875563,-248.3342956900001
117973,240.07,-9.930000000000001
118084,460.58765764,-256.54236449999996
118109,176.7609871,-80.84880709000001
118110,273.04,-16.82999999999999
118114,62.84644999,-3032.662200710001
118147,279.64,-247.65268447000003
118164,450.79228524,-1346.8414614100004
118165,133.14943972,-1496.5105602799995
118173,12.80136818,-244.15863182000004
118174,4205.11957352,-6567.787786000001
118175,42.86539567,-749.3929022000015
118178,324.87227171,-737.78489314
118180,1497.40731151,-1218.9745465300005
118188,247.93221791,62.11482991
118191,838.797418,-484.102582
118205,491.48624333,-250.04
118233,225.0321261,-108.68014729
118237,91.35708412,-248.35769062
118239,491.20512654,-14.310760900000016
118255,8.40594296,-29.824057039999996
118268,22.06829279,-6.4187375200000005
118273,282.30254652,-225.78726254
118338,3.74264232,-746.25735768
118349,13.99273068,-230.68784765
118365,402.11711135,-339.47159315999994
118373,51.967114,-3497.8728860000006
118376,15724.05665275,-25783.99368251998
118385,240.92,-13.54317730000001
118418,0.88077206,-249.11922794000014
118423,0.5436792,-499.4563208000001
118430,1620.17877573,-294.5506663499999
118442,798.23671981,408.59814128999994
118447,188.77132,-118.51982269000001
118456,340.1263386,-305.00000000000006
118566,116.79987396,-309.2666158800001
118568,252.76743193,1.7103106100000023
118591,491.95,-8.569999999999999
118631,8.71,-1019.8654250099999
118633,333.33952589,-249.6340636699998
118650,399.95308842,-455.89982377999996
118651,2771.09186596,-1.1032060900001994
118664,619.4724447,68.7398829099983
118673,366.89786811,-1544.4136193099996
118717,688.81,-523.47
118729,344.23884917,-759.9999999999998
118750,694.3728638,-993.1780069400013
118753,549.72637807,-1.62295742
118759,104.36502492,-60.67446871000003
118785,204.98530259,-223.09750598999997
118799,1924.2,400.7999999999999
118808,237.99662396,-1569.6100773700011
118811,2.12832936,-1002.8716706399999
118823,240.13283828,-251.71067482000004
118862,103.83372578,-146.16627421999988
118878,8.12221971,-191.8777802900001
118880,302.60845042,-234.50080542000006
118894,601.29081157,-489.0147016999999
118916,503.54906859,3.54906859
118926,631.69,-499.7786329999999
119056,74.86489564,-238.63187498999997
119074,285.74789304,-60.492106960000015
119086,340.98546723,-307.6265713499999
119087,104.51539404,-470.95922757
119131,581.65838774,-355.1347626400001
119146,271.31317418,-222.38394674999995
119172,0.13624376,-24.86375624
119213,242.66348594,-23.19373726
119225,509.79451334,-80.41336700000002
119252,234.66605841,-247.06890020999998
119258,-301.317742,-1469.875296
119267,4.28214067,4.2483587899999975
119271,81.47373638,-542.5629238600001
119306,44.71194318,-205.54294958000003
119315,219.84,-42.93147566
119357,7.73836097,-336.64152030999986
119377,30.60586228,-239.21051896999992
119382,145.12285693,-40.70530613999995
119386,252.21114236,7.376677120000009
119424,911.90527572,-602.3610556199998
119428,456.32745876,-49.80064324000001
119473,16.5903061,-86.32434964000002
119497,256.65017047,-250.0
119505,223.35074069,-243.11917867000003
119525,16.01611675,-495.6098098700001
119557,236.33557229,-18.746430560000007
119599,3.56900003,-496.43099997
119618,3658.113291,-2219.867034
119626,263.1,-47.92117816000001
119649,688.36171783,-569.3135865400001
119714,-1.9148409,-244.81181167000003
119733,9.08545804,-229.65316116999998
119756,0.39646022,-249.60353978000006
119770,155.17,-236.27
119788,11509.96851352,-8047.695138799998
119789,-2.59799562,-250.00000000000003
119797,0.57942007,-249.42057992999995
119839,225.46560328,-26.53439672
119848,248.81205,-75.01831424
119864,1136.35729618,-2097.650744150001
119885,495.44938893,-238.47628630999995
119907,210.00287676,-47.011304550000006
119920,11.25003149,-590.0563457399994
119921,208.75423085,-243.54418923000003
119925,265.563,-202.1
119954,157.02849793,-246.96633457000001
119968,224.76923947,-69.42631161999998
120003,269.64735334,-219.77132517
120009,227.07086966,-23.219130340000003
120010,8.91774884,-41.08225116
120013,42.95676118,-5640.490163030003
120022,2.97963847,-44.55056126000001
120028,462.0940424,271.50562080999987
120158,390.9486955,-19809.49992066001
120167,356.54809204,-249.87668030000003
120181,280.32228133,-248.95245118999998
120184,150.77075641,-771.8157741900002
120191,278.61339827,30.285425349999997
120193,29.10086013,-998.9691398699998
120244,2101.79233773,-9046.466176249996
120248,35.48740527,-738.09927163
120252,296.98,-244.58000000000007
120254,1170.7980892,-8686.942919970003
120263,160.93645933,-249.62179880000008
120267,40.90742278,-191.29763521000004
120296,5.06172441,-244.93827559000007
120297,15.26992649,-249.78464556999978
120298,17.87841515,-232.70457993999995
120311,4.19416239,-289.7211574599999
120326,317.60715142,-201.8620211000001
120343,121.54226318,-240.99108123
120344,23.16276546,-326.83723454000005
120345,65.12734129,-161.21965015000004
120351,136.83340102,-499.21718137999994
120358,788.542934,-487.758714
120400,998.5,-959.7191661500001
120438,477.7,-44.0114012
120440,27.77831811,-225.95830075
120443,153.24188867,-468.6656433900002
120452,1485.44614675,-3978.9876719400017
120457,12.3292,-251.98
120495,556.06659552,-696.47455236
120543,7.5158759,-216.13806355999998
120548,257.15025964,-171.22403631999998
120560,279.584435,-249.74801241999998
120574,31.507968,-448.492032
120627,214.76616769,-231.89496216
120657,148.86060431,-248.41939569000004
120659,211.96999061,-38.030009390000004
120660,145.05530776,-239.66783688999996
120706,6.39641177,-243.6035882299999
120736,4.14979785,-95.85020215
120748,602.68705663,102.68705662999997
120750,7.01995065,-500.0000000000007
120773,276.52,-105.4166433
120782,351.37564566,-218.62435434000002
120804,236.97603246,-73.00227466
120821,14.22810311,-235.77189689000002
120825,45.23309455,-116.53341987000005
120826,182.55160153,-293.7887187299999
120851,257.95,-242.62
120855,57.42280307,-192.93719692999997
120858,82.01716159,-154.05283841000016
120860,357.34023709,-187.10717320999998
120867,322.93123056,-248.50063177
120881,272.51830665,-8.74645016
120894,10988.02623488,4847.196234880002
120911,57.62887083,-249.49452304000002
120914,381.78975669,-485.85024330999994
120921,249.30349464,-0.69650536
120934,424.91245157,-267.71464936999996
120938,23.75441376,-242.06432101
120950,20.43032926,-99.41518550999999
120956,122.4470065,-160.35552845999993
120980,757.14368075,-277.0046359399997
121017,248.0660416,-16.64534883
121030,6.56,-249.54000000000005
121124,986.9312589,-986.14630456
121150,27890.65455056,-66287.65089504998
121151,252.69700934,-113.28525603999998
121153,51.29116631,-198.70883368999995
121188,365.30257071,-425.6144403499999
121239,91.07741613,-534.4303149699998
121243,203.57501972,-419.08292363
121244,43.07131263,-252.5004610200001
121248,303.14446399,-495.30845286000016
121254,207.00551689,-200.32414371999997
121271,53.49265339,-245.99612624000005
121273,1.92021581,-198.07978418999994
121281,1.93104791,-228.59422259999994
121290,7186.4814247,23032.272444690007
121311,76.03651387,-415.03233782000007
121333,148.87302014,-66.50280061999997
121345,561.99362129,4.84362129000003
121350,497.46220661,-194.81240921999995
121351,46.86697706,-369.3406669000001
121382,12.82344873,-245.08200206000004
121396,6.19716585,-215.72793476000032
121409,3.09563176,-1349.2847055500004
121412,-0.7577584,-263.8151998199999
121413,10.72668843,-19.43331157
121418,446.77652406,-150.97462504
121422,1218.31201156,-12.637880799999909
121473,110.99212527,-248.86787473
121480,200.53836859,-247.51163141
121486,42.48763395,-248.15072290999993
121490,139.1,-237.41189583000002
121501,252.79223841,-66.43758002999999
121502,151.25914374,-137.22849435000003
121531,298.30326636,-235.54231638999994
121587,2561.55171273,-97384.59698018998
121633,20.43860981,-249.34769257
121636,78.69710375,-413.7628962500001
121645,19.30288725,-2504.0790863500006
121670,783.64014029,-216.35985970999997
121671,247.97481112,-2.02518888
121683,95.55037239,-197.57902477000002
121693,216.73337885,-33.266621150000006
121694,432.75218874,-8277.756697
121704,328.61235904,-220.98933718999996
121711,7724.29427937,6299.604339319999
121714,52.46279343,-268.17026597999995
121715,6.13831467,-227.27889578999986
121745,707.63470638,-191.31379716999993
121747,3740.5510868,-563.0863893400004
121750,161.277347,-88.722653
121763,2.93065872,-296.9783032200002
121771,95.49134128,-136.6604896099999
121847,11.42249643,-244.09248104
121864,2343.8837835,-1468.9415999999992
121896,4.58941101,-36.111681000000004
121900,63.06328913,-188.82142606999997
121901,3664.18483024,-5895.545101329999
121908,421.46244618,-529.9125538200011
121919,247.02820718,-2.97179282
121938,753.7351852,342.3784635999999
121949,96.076041,-198.86028769
121953,4996.31646776,-36285.663307920055
121976,65.88907528,-49.41768119999999
122034,14896.688572,-3000.0
122130,0.97,-249.02999999999994
122167,1.37731074,-263.13268926
122180,220.09037103,-231.56935672999998
122190,232.3950507,-72.33470539999998
122236,247.71506632,-2.28493368
122263,1445.47452756,-368.0258077399997
122329,562.1074468,-937.6290218900002
122365,235.94510684,-13.73489316
122555,402.204611,-249.34324062000007
122932,231.71125066,-18.288749340000003
123024,489.986169,41.94337841999996
123025,45.88767303,-214.7903889400001
123029,301.18691,-198.81309000000002
123052,61.2556114,-250.44777922999998
123214,15.97356801,-99.80673165999998
123226,145.78594303,-499.45974253000026
123229,482.0,44.69936654
123302,85.96623571,35.01408552000001
123321,504.64,-476.92999999999995
123374,72.32199,-6.3438769799999974
123413,38.52218013,-233.34635576
123525,365.08905435,-247.42225388000003
123584,25.058,-409.9
123585,261.04340423,70.90536475
123594,44.5309367,-249.66512817999987
123595,29.18402294,-228.01845844000005
123602,1.29302285,-248.70697715000003
123605,9693.27297437,-6509.651244120001
123609,636.31627078,-506.30712487999983
123614,249.92975735,-0.07024264999999996
123645,208.79600021,-204.38695146
123666,241.1484836,-708.9544022499998
123686,241.5248948,-207.57656681000003
123715,25.38314272,-498.0168572800002
123716,600.34565284,0.07501011999999996
123735,272.60190201,-28.07824611
123743,3.283,3.25
123746,233.98817882,-429.37536261
123755,57.3299788,-200.74336466999998
123756,118.98476179,141.3514597
123803,266.06644366,130.99999169000006
123824,13386.50659244,-5511.878787059999
123835,501.34,1.5399999999999996
123843,156.22953915,-143.43536565000002
123919,908.958473,-129.10630541000012
124067,477.36175544,-28.977051589999995
124083,16.79510964,-498.1339943899999
124091,15.6260223,-246.74146529
124109,224.2337,-109162.13851466018
124120,1.39671861,-188.69109527999996
124134,188.8874607,-71.51961306999999
124137,56.42,-896.7500000000001
124147,1036.62977317,-472.6886458
124206,531.23182436,16.845850889999998
124240,1166.05051638,-855.01584529
124244,618.54011296,568.2674198600002
124248,1981.32699801,-18.67300199
124313,2.97837926,138.06299238000003
124325,2907.79077355,-15639.940086129993
124336,431.07712396,-193.51239832000002
124353,6200.14636873,1513.8833981000007
124407,287.41055741,-216.80315549999995
124428,212.15057887,-69.14942113000001
124443,53.00880123,-667.9209293299991
124454,138.71050393,-298.28273384000005
124460,11468.39356822,-1107.7588730600032
124467,66.25458684,-313.71065117
124468,10636.34098007,-15203.65901993
124477,15.90984206,-234.09015794
124536,247.74228992,23.141021759999994
124719,207.56187064,-45.19703978999997
124740,245.07256663,-8.59806377
124775,136.59443627,-27.06938371000001
124784,332.03837962,-171.61190457000004
124787,313.30968409,-228.80312383
124803,913.78233817,-9221.506069300003
124805,108.55747882,-246.78096957999998
124809,-61.92784074,-5187.159999999999
124818,5.16514838,13.365148379999841
124828,501.31153533,-440.4439336000001
124837,26813.48052167,-17323.546530160012
124839,1619.09411064,-1010.4958748600004
124959,12.70975481,-248.50687125000005
124964,150.1090846,-105.83091539999994
124979,223.36780275,-501.38001379000025
125003,221.78434824,-425.5400078900001
125019,42.5572476,-56.17076462000001
125022,180.68123436,-69.31876564000001
125041,52.19714419,-242.31741962999996
125098,513.88268378,14.416801510000006
125141,2.89790931,-487.18373280999987
125182,524.25956961,-241.94843352000007
125195,10249.04233891,249.04233891
