iter	Logloss	AUC	Precision	Recall
475	0.05671543592	0.9164884984	0.9956989247	0.2510845987
476	0.05671467265	0.9164936244	0.9957081545	0.251626898
477	0.05671282361	0.9165073633	0.9957081545	0.251626898
478	0.0567045298	0.9165352881	0.9956989247	0.2510845987
479	0.05669925143	0.9165578783	0.9956896552	0.2505422993
480	0.05662178521	0.9167267084	0.9956803456	0.25
481	0.05660306366	0.9167592824	0.9956803456	0.25
482	0.05656590546	0.9167943895	0.9956803456	0.25
483	0.05648374676	0.9171068072	0.9957173448	0.2521691974
484	0.05642846365	0.917268455	0.9956896552	0.2505422993
485	0.05637094987	0.9175174534	0.9957264957	0.2527114967
486	0.05635069104	0.9175477326	0.9957446809	0.2537960954
487	0.05631209768	0.9176941514	0.9957446809	0.2537960954
488	0.05616980751	0.9182066917	0.9957627119	0.2548806941
489	0.05609157265	0.9184096754	0.9958071279	0.2575921909
490	0.0559984057	0.9186782837	0.9938016529	0.260845987
491	0.05598118919	0.9187463224	0.993814433	0.2613882863
492	0.05592587383	0.9189530015	0.9938271605	0.2619305857
493	0.05591460758	0.9189975262	0.9938271605	0.2619305857
494	0.05591308105	0.9189942777	0.9938271605	0.2619305857
495	0.05591212965	0.9189966619	0.9938271605	0.2619305857
496	0.05584491378	0.9191977382	0.9958762887	0.2619305857
497	0.05579340401	0.9193297029	0.9959183673	0.2646420824
498	0.05577853642	0.9193972945	0.9959016393	0.2635574837
499	0.05576416335	0.9194712043	0.9959266802	0.2651843818
500	0.05568738514	0.9196904004	0.9959100204	0.2640997831
501	0.0555945837	0.9198684096	0.9959432049	0.2662689805
502	0.05557735107	0.9199084342	0.995959596	0.2673535792
503	0.05551184448	0.9201544523	0.9939637827	0.2678958785
504	0.05550944181	0.920173347	0.9939637827	0.2678958785
505	0.05549471935	0.9201594293	0.9939516129	0.2673535792
506	0.05547582043	0.9202099442	0.9959758551	0.2684381779
507	0.05541632323	0.9203068912	0.996007984	0.2706073753
508	0.05540528811	0.920340091	0.996007984	0.2706073753
509	0.0553453609	0.9204871655	0.9960474308	0.273318872
510	0.05527907493	0.9207297564	0.996039604	0.2727765727
511	0.0552646051	0.9208081663	0.996039604	0.2727765727
512	0.05525876772	0.9208336473	0.9960474308	0.273318872
513	0.05515979564	0.9210535586	0.99609375	0.2765726681
514	0.05510323863	0.9213396311	0.9960784314	0.2754880694
515	0.05505043883	0.9214317203	0.9960784314	0.2754880694
516	0.05501814511	0.9216886759	0.9960861057	0.2760303688
517	0.05496642571	0.9218941927	0.9960707269	0.2749457701
518	0.05495547659	0.9219141603	0.9960784314	0.2754880694
519	0.05488162245	0.9221133888	0.9961389961	0.2798264642
520	0.05475863433	0.9225355685	0.9980620155	0.2792841649
521	0.05463793602	0.9228610098	0.9961685824	0.2819956616
522	0.05462429397	0.9228763878	0.9961685824	0.2819956616
523	0.05460955001	0.9229165614	0.9961538462	0.2809110629
524	0.05460541655	0.9229355752	0.9961612284	0.2814533623
525	0.0546035245	0.9229409993	0.9961612284	0.2814533623
526	0.05452892322	0.9230937958	0.9961832061	0.2830802603
527	0.05446028831	0.9233055711	0.9962049336	0.2847071584
528	0.05442135095	0.9233652353	0.9962121212	0.2852494577
529	0.05440782715	0.9233800173	0.9962192817	0.285791757
530	0.05439220167	0.9234578907	0.9962192817	0.285791757
531	0.05438000553	0.9234738052	0.9962406015	0.2874186551
532	0.05436110123	0.9235186279	0.9962476548	0.2879609544
533	0.0543550596	0.9235399067	0.9962476548	0.2879609544
534	0.05431866466	0.9236046374	0.9962616822	0.2890455531
535	0.05425115316	0.9238564968	0.9962686567	0.2895878525
536	0.0541620498	0.9242355227	0.9962962963	0.2917570499
537	0.05407461272	0.9244487882	0.9963099631	0.2928416486
538	0.05400104884	0.924606055	0.9963369963	0.295010846
539	0.0539501572	0.9246870577	0.9981617647	0.2944685466
540	0.05394724389	0.9247143567	0.9981617647	0.2944685466
541	0.05394153014	0.9247383773	0.9981583794	0.2939262473
542	0.05385961331	0.9249768555	0.9981617647	0.2944685466
543	0.05382375589	0.9250901639	0.9981617647	0.2944685466
544	0.05373010518	0.9252294004	0.9981818182	0.2977223427
545	0.05367037685	0.925275743	0.9981981982	0.3004338395
546	0.05365792269	0.9253108799	0.9981949458	0.2998915401
547	0.05361748029	0.9254075587	0.9982014388	0.3009761388
548	0.05359779123	0.9254631102	0.9981981982	0.3004338395
549	0.05352505511	0.9258098304	0.9982078853	0.3020607375
550	0.05343846193	0.9261661768	0.9964412811	0.3036876356
551	0.05340894177	0.9263107479	0.9964349376	0.3031453362
552	0.05335414243	0.9264331162	0.9964476021	0.3042299349
553	0.05326865652	0.9266237319	0.9964539007	0.3047722343
554	0.05325832554	0.9266467392	0.9982238011	0.3047722343
555	0.05313038157	0.9271716774	0.9982238011	0.3047722343
556	0.0530542215	0.9273186028	0.9982300885	0.305856833
557	0.05302731902	0.9273826182	0.9982332155	0.3063991323
558	0.05293368981	0.9275751412	0.9982486865	0.3091106291
559	0.05291482852	0.9276155233	0.9982578397	0.3107375271
560	0.05291192058	0.9276266396	0.9982608696	0.3112798265
561	0.05288174466	0.9277072251	0.9982547993	0.3101952278
562	0.052841012	0.9278559983	0.9982578397	0.3107375271
563	0.05282747745	0.9279251099	0.9982578397	0.3107375271
564	0.05277527429	0.9280529916	0.9982608696	0.3112798265
565	0.0527207652	0.9282052517	0.9982698962	0.3129067245
566	0.05270686514	0.9282195568	0.9965457686	0.3129067245
567	0.05269811982	0.9282054305	0.9965457686	0.3129067245
568	0.05267157748	0.9282594919	0.9982758621	0.3139913232
569	0.0526669065	0.9282714128	0.9982758621	0.3139913232
570	0.05260235668	0.9284353852	0.9982817869	0.3150759219
571	0.05259874998	0.9284505546	0.9982817869	0.3150759219
572	0.05254853561	0.9285953641	0.9982847341	0.3156182213
573	0.05253467318	0.9286275208	0.9982905983	0.31670282
574	0.05252209002	0.9286984205	0.9982876712	0.3161605206
575	0.05251336083	0.9287306368	0.9982876712	0.3161605206
576	0.05249867063	0.9287241995	0.996592845	0.3172451193
577	0.05242445635	0.9289394915	0.9982935154	0.3172451193
578	0.05240990052	0.9290779233	0.9982905983	0.31670282
579	0.05232424799	0.9292918742	0.9982993197	0.318329718
580	0.05231172396	0.9293267727	0.9965986395	0.3177874187
581	0.05228613839	0.9293668866	0.9982964225	0.3177874187
582	0.05226450891	0.9294582605	0.9966044143	0.318329718
583	0.0522092473	0.9295486212	0.9966329966	0.3210412148
584	0.05210594825	0.9300161898	0.9949579832	0.3210412148
585	0.05200154193	0.9303847849	0.994966443	0.3215835141
586	0.05198257851	0.9304319918	0.9949748744	0.3221258134
587	0.05193215451	0.9306515455	0.994966443	0.3215835141
588	0.0518597839	0.9308382869	0.9949916528	0.3232104121
589	0.05182758155	0.930973947	0.9966611018	0.3237527115
590	0.05181725057	0.9309912026	0.9966555184	0.3232104121
591	0.05175605484	0.9311290383	0.996672213	0.3248373102
592	0.05169441296	0.9313841462	0.9966887417	0.3264642082
593	0.05168870459	0.9313982129	0.9966832504	0.3259219089
594	0.05165847491	0.9314615726	0.9966777409	0.3253796095
595	0.05158036367	0.931697011	0.99669967	0.3275488069
596	0.05152044184	0.9318805337	0.9966942149	0.3270065076
597	0.05142065812	0.9321345687	0.9967213115	0.3297180043
598	0.05137574899	0.932290256	0.9967213115	0.3297180043
599	0.05130469528	0.9324325919	0.9967479675	0.3324295011
600	0.05123887157	0.93258816	0.996763754	0.3340563991
601	0.05118033114	0.9327273667	0.996763754	0.3340563991
602	0.05117551503	0.9327391088	0.996763754	0.3340563991
603	0.05114705915	0.9327374101	0.9967532468	0.3329718004
604	0.0511424903	0.9327672422	0.9967479675	0.3324295011
605	0.05110861092	0.9329427779	0.9967585089	0.3335140998
606	0.05108597629	0.9331083894	0.9967585089	0.3335140998
607	0.05101859379	0.9332959652	0.9967585089	0.3335140998
608	0.05090992499	0.9337265491	0.996763754	0.3340563991
609	0.05086013526	0.9339590669	0.996763754	0.3340563991
610	0.0508026591	0.9340847731	0.9967793881	0.3356832972
611	0.05079297851	0.9341001511	0.9983870968	0.3356832972
612	0.05073219128	0.934260577	0.9967897271	0.3367678959
613	0.05072896621	0.9342750907	0.9967948718	0.3373101952
614	0.05068065463	0.9345472455	0.9983948636	0.3373101952
615	0.05054922221	0.9350607395	0.9983974359	0.3378524946
616	0.05054878145	0.9350678325	0.9983974359	0.3378524946
617	0.05050589337	0.9351953566	0.9984051037	0.3394793926
618	0.05047775999	0.935290277	0.9984025559	0.3389370933
619	0.05045892557	0.9353680015	0.9984025559	0.3389370933
620	0.05045265281	0.9353888333	0.9984025559	0.3389370933
621	0.05043839799	0.935460031	0.9984025559	0.3389370933
622	0.05043746272	0.9354801774	0.9984	0.3383947939
623	0.05038554444	0.9355937243	0.9984076433	0.340021692
624	0.05035983524	0.9356124401	0.9984152139	0.34164859
625	0.05035852909	0.9356207848	0.9984152139	0.34164859
626	0.05030950262	0.9357116818	0.9984152139	0.34164859
627	0.05029500055	0.9357963502	0.9984152139	0.34164859
628	0.05028219163	0.9358973205	0.9984076433	0.340021692
629	0.05023553022	0.9360500574	0.9984177215	0.3421908894
630	0.05016301448	0.9362422228	0.9984350548	0.3459869848
631	0.05015554844	0.9362419248	0.9984350548	0.3459869848
632	0.05005017997	0.9364987016	0.998447205	0.3486984816
633	0.05003000714	0.936555475	0.9984496124	0.3492407809
634	0.0499864203	0.9366781712	0.9984567901	0.350867679
635	0.04998073342	0.9366857708	0.998459168	0.3514099783
636	0.04997519705	0.9367242455	0.998459168	0.3514099783
637	0.04986071775	0.9370673597	0.9984615385	0.3519522777
638	0.04984298523	0.9371085167	0.998459168	0.3514099783
639	0.04981068076	0.9371871054	0.998459168	0.3514099783
640	0.04974668996	0.9374524355	0.998459168	0.3514099783
641	0.04974436791	0.9374565184	0.998459168	0.3514099783
642	0.04968509109	0.9377396405	0.9984639017	0.352494577
643	0.04967274444	0.9377397895	0.998459168	0.3514099783
644	0.04963413495	0.9378136098	0.9984615385	0.3519522777
645	0.04959797652	0.9378659427	0.9984662577	0.3530368764
646	0.04958409259	0.9379121065	0.9984686064	0.3535791757
647	0.04949711777	0.9381525815	0.9984662577	0.3530368764
648	0.04947914875	0.9382356703	0.9984639017	0.352494577
649	0.0494780361	0.9382485747	0.9984639017	0.352494577
650	0.04937072183	0.938546747	0.998470948	0.3541214751
651	0.04935192504	0.9386365712	0.9984686064	0.3535791757
652	0.049310972	0.9387596548	0.99847793	0.3557483731
653	0.04920659793	0.9389491379	0.99847793	0.3557483731
654	0.04919617557	0.9389691055	0.9984802432	0.3562906725
655	0.04912586363	0.9392285943	0.9984802432	0.3562906725
656	0.04911363523	0.9392688572	0.9984756098	0.3552060738
657	0.04910879225	0.9392913878	0.99847793	0.3557483731
658	0.04909772488	0.9393166006	0.9984756098	0.3552060738
659	0.04909460731	0.9393270016	0.9984756098	0.3552060738
660	0.04905254162	0.9394769371	0.99847793	0.3557483731
661	0.0490391307	0.9394890368	0.9984825493	0.3568329718
662	0.04901281949	0.9395037591	0.9984848485	0.3573752711
663	0.04901025556	0.9395185411	0.9984848485	0.3573752711
664	0.04900899778	0.9395253956	0.9984848485	0.3573752711
665	0.04900715411	0.9395565093	0.9984848485	0.3573752711
666	0.04896837262	0.9396186769	0.998489426	0.3584598698
667	0.0489672331	0.9396360815	0.9984871407	0.3579175705
668	0.04893011252	0.9397011101	0.9984939759	0.3595444685
669	0.04892408164	0.9397271574	0.9984917044	0.3590021692
670	0.04888657943	0.9397937953	0.9984962406	0.3600867679
671	0.04887633982	0.939843446	0.9984984985	0.3606290672
672	0.04887271162	0.9398476183	0.9984962406	0.3600867679
673	0.04883628981	0.9399466217	0.9984962406	0.3600867679
674	0.04883260247	0.9399614036	0.9984962406	0.3600867679
675	0.04883224772	0.9399544895	0.9984962406	0.3600867679
676	0.04883115657	0.9399591982	0.9984962406	0.3600867679
677	0.04882977516	0.9399682879	0.9984962406	0.3600867679
678	0.04874721332	0.9402652085	0.998502994	0.3617136659
679	0.04871826293	0.9403087199	0.998502994	0.3617136659
680	0.04870610441	0.9403568208	0.998509687	0.363340564
681	0.04862467134	0.9404369593	0.9985228951	0.3665943601
682	0.04860861049	0.9405029416	0.9985250737	0.3671366594
683	0.04855612782	0.9406318963	0.9985315712	0.3687635575
684	0.04851198733	0.9408083558	0.9985358712	0.3698481562
685	0.0485091654	0.9408249855	0.9985358712	0.3698481562
686	0.04844535197	0.9409695268	0.9970845481	0.3709327549
687	0.04843664966	0.9409882426	0.9970930233	0.3720173536
688	0.0484126175	0.9410482645	0.9970930233	0.3720173536
689	0.0483892196	0.9411153793	0.9970972424	0.3725596529
690	0.04832021919	0.9412345886	0.9985549133	0.3747288503
691	0.04830746403	0.94126454	0.998552822	0.374186551
692	0.04827976604	0.9414330125	0.998552822	0.374186551
693	0.04827829863	0.9414501786	0.998552822	0.374186551
694	0.04825955559	0.9415080249	0.9985611511	0.3763557484
695	0.04821273292	0.9416557252	0.9985549133	0.3747288503
696	0.04820077328	0.9417263865	0.9985549133	0.3747288503
697	0.04818103046	0.9417261779	0.9985569986	0.3752711497
698	0.04813486893	0.9419037104	0.9985611511	0.3763557484
699	0.04811374471	0.9419242144	0.9971346705	0.3774403471
700	0.0480593485	0.9420982003	0.9971264368	0.3763557484
701	0.04804720611	0.9421524405	0.9971223022	0.375813449
702	0.04799477181	0.9423585534	0.9985549133	0.3747288503
703	0.04795900039	0.9423941374	0.9985549133	0.3747288503
704	0.04795334577	0.9424075782	0.9985549133	0.3747288503
705	0.04794714288	0.9424443245	0.9985549133	0.3747288503
706	0.04794042935	0.942475915	0.9985549133	0.3747288503
707	0.04792775482	0.9425380826	0.998552822	0.374186551
708	0.04787970663	0.9426749349	0.9985611511	0.3763557484
709	0.04787954	0.9426732063	0.9985611511	0.3763557484
710	0.04784070476	0.9427890778	0.9985611511	0.3763557484
711	0.04783775382	0.9427723587	0.9985611511	0.3763557484
712	0.04781256601	0.9428499639	0.9985590778	0.375813449
713	0.04777553143	0.9429671764	0.9985632184	0.3768980477
714	0.04773437952	0.9431551695	0.9985611511	0.3763557484
715	0.04772294664	0.943184793	0.9985632184	0.3768980477
716	0.04771728663	0.9431996346	0.9985652798	0.3774403471
717	0.04771472808	0.9432025552	0.9985652798	0.3774403471
718	0.04761408971	0.9435048699	0.9985734665	0.3796095445
719	0.04758236575	0.9436038435	0.9985714286	0.3790672451
720	0.04757757115	0.9436292648	0.9985734665	0.3796095445
721	0.04754723397	0.9437011778	0.9985673352	0.3779826464
722	0.0474876669	0.9438928664	0.9985734665	0.3796095445
723	0.04745710396	0.9439761639	0.9985754986	0.3801518438
724	0.04740856126	0.9441049993	0.9985734665	0.3796095445
725	0.04736107745	0.9443535805	0.9985795455	0.3812364425
726	0.04732850423	0.9443795681	0.9985835694	0.3823210412
727	0.04731285725	0.9444249868	0.9985895628	0.3839479393
728	0.04728766944	0.9444894791	0.9985875706	0.3834056399
729	0.04724934484	0.9446240962	0.9985955056	0.3855748373
730	0.04724240018	0.9446351528	0.9985974755	0.3861171367
731	0.04718754171	0.9447742701	0.9985935302	0.385032538
732	0.04716363855	0.9449036419	0.9985915493	0.3844902386
733	0.04712699099	0.9450020194	0.9985895628	0.3839479393
734	0.04703892503	0.9452758729	0.9986072423	0.3888286334
735	0.04699434916	0.9453615248	0.9986072423	0.3888286334
736	0.04698695837	0.9453846514	0.9986091794	0.3893709328
737	0.04693769002	0.9454505444	0.9986052999	0.3882863341
738	0.04692840719	0.9455112815	0.9986052999	0.3882863341
739	0.04692461773	0.9454982579	0.9986052999	0.3882863341
740	0.04686536779	0.9456696808	0.998603352	0.3877440347
741	0.04673123705	0.9460993707	0.9986111111	0.3899132321
742	0.04668632255	0.946226269	0.9986111111	0.3899132321
743	0.04667219673	0.9462702572	0.9986091794	0.3893709328
744	0.04661993982	0.946375221	0.9972183588	0.3888286334
745	0.04661836491	0.946378082	0.9972222222	0.3893709328
746	0.04648064359	0.9469678104	0.9972337483	0.3909978308
747	0.04647566086	0.9469928443	0.9972337483	0.3909978308
748	0.04641832983	0.9470590055	0.9972451791	0.3926247289
749	0.04639094897	0.9471289814	0.9972489684	0.3931670282
750	0.04635842412	0.9472397864	0.9972565158	0.3942516269
751	0.04623536075	0.947707504	0.9972677596	0.3958785249
752	0.04623132941	0.9477125108	0.9972677596	0.3958785249
753	0.0461980843	0.9478489757	0.997271487	0.3964208243
754	0.04617102057	0.9479289353	0.9972752044	0.3969631236
755	0.04613793133	0.9479781091	0.9972826087	0.3980477223
756	0.04605633164	0.9482351243	0.9972862958	0.3985900217
757	0.04605387521	0.9482481778	0.9972899729	0.399132321
758	0.04603358413	0.9483068883	0.9959349593	0.3985900217
759	0.04603287999	0.9483169615	0.9959349593	0.3985900217
760	0.04602726299	0.9483204782	0.9959404601	0.399132321
761	0.0459723454	0.9484479725	0.9959623149	0.4013015184
762	0.04596256268	0.9484897554	0.9959459459	0.3996746204
763	0.04592296417	0.9485394657	0.9959623149	0.4013015184
764	0.04590322673	0.9485822618	0.9959731544	0.4023861171
765	0.0458376449	0.9487703741	0.9959677419	0.4018438178
766	0.04583714501	0.9487805665	0.9959677419	0.4018438178
767	0.04582527675	0.9488255084	0.9959677419	0.4018438178
768	0.04579578346	0.948887676	0.9959893048	0.4040130152
769	0.04574260203	0.9489733875	0.9959839357	0.4034707158
770	0.04568320696	0.9492187202	0.9959946595	0.4045553145
771	0.04567117744	0.949306488	0.9959946595	0.4045553145
772	0.04559715129	0.9495311677	0.9959946595	0.4045553145
773	0.04555355907	0.9496118128	0.9959946595	0.4045553145
774	0.04552366803	0.9496954083	0.9959946595	0.4045553145
775	0.04547160462	0.9497888088	0.9960106383	0.4061822126
776	0.04546976633	0.9497803748	0.9960159363	0.4067245119
777	0.04542797477	0.9499168694	0.9960212202	0.4072668113
778	0.04534304788	0.9501026571	0.9960369881	0.4088937093
779	0.04532827705	0.9501484931	0.9960422164	0.4094360087
780	0.04523346531	0.9503746331	0.9960526316	0.4105206074
781	0.04520019332	0.9505183995	0.996068152	0.4121475054
782	0.04514938232	0.9506593645	0.997378768	0.4126898048
783	0.04514917806	0.9506627619	0.997378768	0.4126898048
784	0.04511539544	0.9507545233	0.9973753281	0.4121475054
785	0.04511415378	0.9507528841	0.9973753281	0.4121475054
786	0.04511294976	0.9507602751	0.9973753281	0.4121475054
787	0.04509143853	0.9507450759	0.997382199	0.4132321041
788	0.04507639088	0.9507680833	0.997382199	0.4132321041
789	0.04506044559	0.9508308172	0.997382199	0.4132321041
790	0.04503746695	0.9508416355	0.997382199	0.4132321041
791	0.0449781095	0.9509918392	0.9973856209	0.4137744035
792	0.0449726	0.9510259628	0.9973856209	0.4137744035
793	0.04490376353	0.9511659443	0.99609375	0.4148590022
794	0.04489518216	0.9511859119	0.99609375	0.4148590022
795	0.04483128273	0.9514275491	0.9961038961	0.4159436009
796	0.04479837356	0.9514699578	0.9961139896	0.4170281996
797	0.04479217874	0.9514979422	0.9961139896	0.4170281996
798	0.0447855969	0.9515113831	0.9961190168	0.4175704989
799	0.04478497876	0.9515119791	0.9961190168	0.4175704989
800	0.04478122155	0.9514970779	0.996124031	0.4181127983
801	0.04470633807	0.9517388344	0.996124031	0.4181127983
802	0.04468385664	0.9517763853	0.996124031	0.4181127983
803	0.0446501197	0.9519222379	0.9961290323	0.4186550976
804	0.04464738645	0.9519253075	0.996124031	0.4181127983
805	0.04461800873	0.9519849718	0.9961190168	0.4175704989
806	0.0446075165	0.9519976974	0.996124031	0.4181127983
807	0.04460181887	0.9520133138	0.996124031	0.4181127983
808	0.04459043168	0.9520391226	0.9961290323	0.4186550976
809	0.04455329229	0.9521755278	0.9961389961	0.4197396963
810	0.04452724446	0.9522381425	0.9961340206	0.419197397
811	0.04447073851	0.952355653	0.9961685824	0.4229934924
812	0.04441270335	0.9524812102	0.9961832061	0.4246203905
813	0.04440255243	0.9524954557	0.9961832061	0.4246203905
814	0.04436012393	0.952524513	0.9961880559	0.4251626898
815	0.0442842138	0.9526984692	0.9961928934	0.4257049892
816	0.04424417991	0.9527413249	0.9961977186	0.4262472885
817	0.04421442056	0.9527835846	0.9961928934	0.4257049892
818	0.04421236726	0.9527860284	0.9961977186	0.4262472885
819	0.044206073	0.9528115988	0.9961928934	0.4257049892
820	0.04418134744	0.9529295564	0.9961880559	0.4251626898
821	0.04410234125	0.9532030821	0.9961880559	0.4251626898
822	0.04409569491	0.9532040358	0.9961832061	0.4246203905
823	0.04409113681	0.9531995058	0.9961928934	0.4257049892
824	0.04404187653	0.9532716274	0.9962073325	0.4273318872
825	0.04398988837	0.9533591568	0.9962311558	0.4300433839
826	0.04397376301	0.9533878863	0.9962168979	0.4284164859
827	0.0439140508	0.9535140991	0.9962311558	0.4300433839
828	0.04390348063	0.9535514712	0.9962311558	0.4300433839
829	0.04387558645	0.9536115527	0.9962311558	0.4300433839
830	0.04382578596	0.9537002146	0.9962406015	0.4311279826
831	0.04378129072	0.9537997246	0.9962546816	0.4327548807
832	0.04365655838	0.9542203546	0.99626401	0.4338394794
833	0.04363211234	0.954243958	0.9962779156	0.4354663774
834	0.04361321342	0.9543012381	0.9962779156	0.4354663774
835	0.04361091555	0.9543116689	0.9962779156	0.4354663774
836	0.04357888521	0.9544294775	0.9962871287	0.4365509761
837	0.04357582408	0.9544485211	0.9962825279	0.4360086768
838	0.04356760015	0.9544862509	0.9962825279	0.4360086768
839	0.04356046737	0.9544809461	0.9962825279	0.4360086768
840	0.04354558903	0.9545173645	0.9962825279	0.4360086768
841	0.04351838018	0.954603821	0.9962779156	0.4354663774
842	0.04349148308	0.954659313	0.9962779156	0.4354663774
843	0.04344729691	0.9549787045	0.9962871287	0.4365509761
844	0.0434153472	0.9550659657	0.9962962963	0.4376355748
845	0.04335102583	0.9551659524	0.9963099631	0.4392624729
846	0.04334874678	0.9551686347	0.9963190184	0.4403470716
847	0.04333495959	0.955196619	0.9963190184	0.4403470716
848	0.04328985965	0.9552457631	0.9963099631	0.4392624729
849	0.04326199772	0.9553175569	0.9963144963	0.4398047722
850	0.04325211287	0.9553522766	0.9963144963	0.4398047722
851	0.04324653619	0.9553647935	0.9963054187	0.4387201735
852	0.04318836664	0.9555298686	0.9963099631	0.4392624729
853	0.04318381391	0.9555453658	0.9963054187	0.4387201735
854	0.0431830614	0.9555475414	0.9963144963	0.4398047722
855	0.04313049273	0.9556256235	0.9963235294	0.4408893709
856	0.04312455591	0.9556374252	0.9963235294	0.4408893709
857	0.04311800364	0.9556453526	0.9963325183	0.4419739696
858	0.04310957007	0.9556863308	0.9963325183	0.4419739696
859	0.04310131389	0.9556816518	0.9963369963	0.442516269
860	0.04304026059	0.9557556212	0.9963414634	0.4430585683
861	0.04302834126	0.9557659924	0.9963414634	0.4430585683
862	0.04296500354	0.9558916092	0.9963459196	0.4436008677
863	0.04291895489	0.9559670985	0.9963547995	0.4446854664
864	0.04291575669	0.9559824169	0.9963547995	0.4446854664
865	0.04289763448	0.9560337365	0.996350365	0.444143167
866	0.04288662892	0.9560860097	0.9963547995	0.4446854664
867	0.04286252688	0.9561722577	0.9963636364	0.4457700651
868	0.04280527917	0.9563373029	0.9963547995	0.4446854664
869	0.04268713673	0.956728369	0.9963680387	0.4463123644
870	0.04266008106	0.9567765594	0.9963724305	0.4468546638
871	0.04258946005	0.9569172859	0.9963680387	0.4463123644
872	0.04251539359	0.9571501315	0.9963768116	0.4473969631
873	0.04251080593	0.95714885	0.9963768116	0.4473969631
874	0.04248688127	0.9571956098	0.9963811821	0.4479392625
875	0.04241755029	0.957434684	0.9963942308	0.4495661605
876	0.04237772871	0.9574602246	0.9975932611	0.4495661605
877	0.04231721293	0.9576037824	0.9976019185	0.4511930586
878	0.04229048246	0.9576528072	0.9976105137	0.4528199566
879	0.04229009545	0.9576485157	0.9976105137	0.4528199566
880	0.04227496449	0.95768857	0.9976105137	0.4528199566
881	0.04227251881	0.95770064	0.9976105137	0.4528199566
882	0.04227066439	0.9577254951	0.9976076555	0.4522776573
883	0.04225501204	0.9577645361	0.9976105137	0.4528199566
884	0.04223177002	0.957824111	0.9976133652	0.453362256
885	0.04216086144	0.9579255581	0.9976162098	0.4539045553
886	0.04213480286	0.9580130577	0.9976190476	0.4544468547
887	0.04212993569	0.9580305815	0.9976190476	0.4544468547
888	0.04209970602	0.9580861926	0.9976247031	0.4555314534
889	0.04206934466	0.9581906497	0.9976303318	0.4566160521
890	0.04203999113	0.9582391679	0.9976247031	0.4555314534
891	0.04201520914	0.9582845867	0.9976275208	0.4560737527
892	0.0420038112	0.9582857788	0.9976218787	0.454989154
893	0.04199654135	0.9582941234	0.9976218787	0.454989154
894	0.04196306241	0.9583990276	0.9976275208	0.4560737527
895	0.04193619488	0.9584466815	0.9976359338	0.4577006508
896	0.04186134902	0.9585882723	0.9976275208	0.4560737527
897	0.04183686804	0.9586292803	0.9976331361	0.4571583514
898	0.04183204387	0.9586502016	0.9976303318	0.4566160521
899	0.04182682732	0.9586580694	0.9976303318	0.4566160521
900	0.04182278254	0.9586676657	0.9976303318	0.4566160521
901	0.04180460657	0.9587254226	0.9976359338	0.4577006508
902	0.04177564543	0.9587365985	0.9976415094	0.4587852495
903	0.04175215884	0.9588306248	0.9976470588	0.4598698482
904	0.04171684431	0.9588730037	0.9976415094	0.4587852495
905	0.04170818499	0.9589005411	0.9976442874	0.4593275488
906	0.04168040637	0.9589489996	0.9976525822	0.4609544469
907	0.04165510568	0.9590275586	0.9976525822	0.4609544469
908	0.04164098793	0.9590741098	0.9976553341	0.4614967462
909	0.04161518467	0.9591137469	0.9976635514	0.4631236443
910	0.04152617537	0.959204644	0.9976689977	0.464208243
911	0.04151551113	0.9592293799	0.9976689977	0.464208243
912	0.04149449173	0.9592633843	0.9976771196	0.465835141
913	0.04148301853	0.9592737257	0.9976771196	0.465835141
914	0.0414695888	0.9593094289	0.9976798144	0.4663774403
915	0.04139029234	0.9594224095	0.9976798144	0.4663774403
916	0.04136703958	0.9594809115	0.9976771196	0.465835141
917	0.04132356292	0.9596053064	0.9976825029	0.4669197397
918	0.04127385381	0.9597049057	0.9976905312	0.4685466377
919	0.04123380111	0.9598049819	0.9976878613	0.4680043384
920	0.04123310772	0.9598044753	0.9976878613	0.4680043384
921	0.04122861949	0.9598176479	0.9976905312	0.4685466377
922	0.04122287618	0.959818095	0.9976905312	0.4685466377
923	0.04118284229	0.9598945677	0.9976878613	0.4680043384
924	0.04117096596	0.9599145055	0.9976878613	0.4680043384
925	0.04116795858	0.9599076211	0.9976878613	0.4680043384
926	0.04113334281	0.9599996805	0.9976878613	0.4680043384
927	0.04112042371	0.9600295424	0.9976958525	0.4696312364
928	0.04110490305	0.9600864351	0.997698504	0.4701735358
929	0.0410544038	0.96014148	0.9977090493	0.4723427332
930	0.04102364199	0.9602221251	0.9977090493	0.4723427332
931	0.04101779924	0.9602479041	0.9977116705	0.4728850325
932	0.04097104913	0.9603911638	0.9977116705	0.4728850325
933	0.04091434968	0.9604668915	0.9977194983	0.4745119306
934	0.04090881062	0.9604867101	0.9977194983	0.4745119306
935	0.04084093092	0.9606764317	0.9977194983	0.4745119306
936	0.04084062454	0.9606769681	0.9977194983	0.4745119306
937	0.0408154421	0.9606949687	0.9977194983	0.4745119306
938	0.04077594841	0.9607975185	0.9977272727	0.4761388286
939	0.04074196153	0.9608281851	0.9977272727	0.4761388286
940	0.0407395266	0.960837543	0.9977272727	0.4761388286
941	0.04071063802	0.9608405828	0.9977324263	0.4772234273
942	0.04066255489	0.9609470963	0.9977272727	0.4761388286
943	0.04065315649	0.9609473944	0.9977272727	0.4761388286
944	0.04060774479	0.9610551298	0.9977349943	0.4777657267
945	0.04059521001	0.9611007273	0.997740113	0.4788503254
